index,word,occurrence
3328,related,3
4693,relating,1
4531,relation,2
8601,relationships,1
5905,relatively,2
8167,relatives,1
1911,relax,9
6756,relaxation,2
1005,relaxed,29
6329,relaxing,3
3759,release,10
2454,released,37
8086,releasing,2
6895,relentless,3
9564,relentlessly,1
4164,relevant,1
903,relief,31
4947,relieve,3
492,relieved,17
3772,relished,1
6037,reliving,1
6436,reluctance,2
3986,reluctant,3
1386,reluctantly,6
1363,remain,11
1884,remainder,1
2252,remained,15
2397,remaining,7
7384,remains,2
2435,remark,2
1787,remarkable,3
7114,remarks,1
827,remember,114
568,remembered,72
5847,remembering,9
3752,remind,8
4576,reminded,11
6955,reminder,6
7820,reminding,1
5137,remnants,2
7028,remorse,1
6459,remote,2
520,remove,19
1244,removed,24
4075,removing,5
8345,render,1
8866,rendered,1
2900,reneged,1
6250,renewed,2
2255,repairs,1
4294,repeat,5
3260,repeated,20
8501,repeatedly,1
5051,repel,1
3024,replaced,14
6003,replacing,2
4416,reply,2
1167,report,2
6306,reports,1
6183,represent,1
5980,represented,1
7100,reprimand,1
450,reprimanded,4
3750,reproachful,3
6022,repulsed,1
4535,repulsive,2
8588,reputation,3
3434,request,12
3580,requested,5
6109,requests,1
4299,require,5
2893,required,16
3887,requires,3
8468,reread,1
7694,rescue,2
2310,rescued,2
9464,rescuing,1
8170,resent,3
3388,resented,1
6891,resentful,1
6630,reserved,1
4151,resign,1
9153,resignation,2
7195,resigned,1
7117,resigning,1
5828,resist,8
3112,resistance,2
5194,resisted,4
8295,resisters,1
2400,resisting,2
8291,resists,1
9610,resolute,1
9694,resolutely,1
4010,resolutesomehow,1
3906,resolve,7
5910,resolving,1
7278,resonated,1
2060,resources,2
1476,respect,36
2034,respected,7
5678,respectful,4
5765,respectfully,3
6301,respects,1
6521,respond,4
9080,responded,1
3432,responsibilities,5
2082,responsibility,11
696,responsible,5
1145,rest,84
1653,rested,15
3111,resting,17
9468,restore,1
4435,restored,1
4101,restrain,3
2226,restrained,2
7123,restraining,1
7030,restraint,3
7377,restricted,1
7375,restrictions,1
2169,result,6
5991,resulted,2
3694,results,8
2775,resumed,6
1955,resuming,1
6416,retain,2
3022,retied,1
5846,retired,1
6722,retort,1
9374,retracted,1
1228,retreat,2
5234,retreated,3
7041,retreating,2
8898,retrieval,1
3980,retrieve,6
3876,retrieved,12
2394,retrieving,3
1778,return,44
1026,returned,73
1905,returning,16
2076,reunion,1
3911,reveal,2
715,revealed,2
5474,revealing,1
6409,reveled,1
2889,revenge,4
7666,reverberated,1
6512,revered,2
5657,reverence,2
7033,reverent,2
6514,revering,1
9605,reversed,1
7936,reverted,1
9001,revive,1
9067,revived,1
6387,revolutions,1
3645,revolve,1
2164,revulsion,1
7843,reward,5
4988,rewarded,3
5141,rhythm,2
9108,rhythmic,1
7342,rhythmically,1
5706,rib,5
8698,ribbed,1
1853,ribs,14
9119,rice,2
6403,rich,5
8074,richardher,1
187,richards,244
8665,richly,1
9294,ricocheted,1
4668,rid,11
9442,ridden,2
6488,riddle,7
6049,riddled,2
5719,riddles,8
4704,ride,6
8817,rider,3
5280,riders,4
9274,rides,1
2332,ridge,5
5884,ridges,2
8513,ridiculous,1
7604,riding,5
8402,riffkin,1
5471,riffraff,2
2800,rift,1
9288,rifts,1
9592,riftthe,1
840,right,500
6299,righta,1
5964,righted,2
2895,righteous,4
8411,rightfor,1
6313,rightful,1
6332,rightfully,1
9291,righthand,1
7548,rightness,1
1442,rights,3
1925,rigid,10
1879,rim,3
1318,ring,26
6173,ringed,1
3816,ringing,11
4849,rings,5
9192,rinsed,1
6662,riot,2
4495,rip,2
8893,ripe,1
424,ripped,7
2232,ripping,12
4671,ripple,1
1970,rippled,7
5336,ripples,4
4903,rips,1
881,rise,19
9045,risen,1
7910,rises,1
460,rising,34
3569,risk,26
2432,risked,2
9385,risking,1
6328,rite,1
2859,river,8
9068,rivers,1
806,riveted,3
318,riving,1
2233,rivulets,3
1541,road,77
7930,roads,14
8184,roam,1
8843,roan,1
8859,roans,1
2001,roar,20
2020,roared,13
3408,roaring,4
4507,roars,1
7441,roast,4
6649,roasted,3
8077,roasting,5
3246,robe,11
3233,robes,78
9149,robesmissionaries,1
677,rock,155
2867,rocked,7
1100,rockier,1
5652,rocking,3
1351,rocks,25
4575,rockthrowing,1
612,rocky,10
8200,rod,2
4758,rode,25
5096,roiling,1
8171,role,1
4657,roll,3
933,rolled,57
1412,rolling,17
8008,rolls,2
8736,rondel,1
3171,roof,26
6863,roofing,1
1543,roofs,18
1889,room,157
5511,roomful,1
7569,roomhow,1
5459,rooms,17
7334,roosted,1
4709,roosters,1
489,root,17
6556,rooted,1
3452,roots,21
5273,rope,27
1222,ropes,3
8695,roping,1
3097,rose,69
5976,roses,4
3506,rot,8
3646,rotate,3
9654,rotated,2
3661,rotating,1
5089,rotation,1
5155,rotten,3
2385,rotting,2
4559,rough,7
5653,rougher,3
6981,roughly,2
3038,round,21
2489,rounded,5
2031,rounding,1
1952,roundtopped,1
9381,roused,1
1094,route,7
9362,routes,1
9171,routine,1
6868,row,5
8030,rows,2
6004,royal,7
5045,rub,1
3500,rubbed,25
3535,rubbing,14
5448,rubbish,1
5968,rubble,6
9232,ruby,1
3270,rude,1
7876,ruffled,1
1776,ruffles,1
7895,rug,3
1185,rugged,3
7477,rugs,4
8257,ruined,1
2,rule,47
4978,ruled,8
8117,ruler,7
2728,rulers,11
1961,rules,13
7622,ruling,1
9312,rumble,1
9317,rumbled,2
7913,rumbles,1
9318,rumbling,2
6980,rummaged,1
2689,rummaging,3
327,rumors,5
852,run,96
6808,runes,2
8725,runners,1
579,running,75
5655,runoff,2
3205,runs,2
9669,rupture,1
1332,rush,18
3840,rushed,7
538,rushing,8
5649,rust,2
5887,rut,1
2726,ruthless,5
18,s,6106
5243,sack,2
8290,sacking,1
7491,sacks,4
5658,sacred,6
3048,sacrificed,4
9620,sacrificial,1
5661,sacrilege,1
3001,sad,20
8825,saddle,4
2174,sadly,13
2542,sadness,4
1014,safe,108
9650,safeguard,1
2311,safekeeping,2
746,safely,11
1514,safer,2
850,safety,9
8655,sag,1
2562,sagged,5
293,said,754
9380,sail,1
4189,sake,4
8627,sale,1
9434,salute,11
6974,salvationan,1
3582,salve,3
661,same,172
9135,sameness,1
3472,sample,1
7201,sampled,1
7166,sampling,1
7697,samuel,61
7716,samuels,3
355,sanctuary,2
6172,sand,40
8021,sanders,2
4939,sang,3
6417,sanity,3
3610,sank,23
31,sap,1
652,sapling,1
2444,sapped,2
4339,sara,65
7865,saras,6
8395,sarcastic,1
7429,satin,2
3475,satisfaction,9
2706,satisfied,13
7224,satisfy,3
2737,satisfying,2
1854,sauce,1
9603,sauntering,1
1816,sausage,6
1799,sausages,4
1370,savage,4
9055,savagely,2
1940,save,64
1409,saved,27
6544,savidlin,82
6547,savidlins,12
4835,saving,14
7255,savior,1
6235,saviors,1
6040,savored,2
1868,savoring,1
4201,savors,1
101,saw,243
5785,sawbuck,1
5787,sawing,1
8224,sawmill,1
8229,sawmills,1
875,say,214
1660,saying,50
1720,says,48
1311,scabbard,33
8891,scabbards,1
9583,scale,1
9423,scaled,1
9304,scales,8
1671,scan,5
98,scanned,15
1039,scanning,7
7090,scant,1
6797,scar,4
4791,scarce,2
4142,scarcely,4
5205,scare,6
4279,scarecrow,1
1929,scared,33
7898,scares,2
4674,scaring,2
9323,scarlet,77
9325,scarlets,11
6023,scars,5
7896,scary,1
8003,scarylooking,1
5077,scatter,1
551,scattered,7
9417,scattering,2
6121,scene,5
4032,scenes,4
4875,scent,3
9256,scented,1
5140,scheme,1
8157,scheming,1
3889,scholarship,1
2935,schools,2
8314,scissors,2
7476,scold,2
5877,scolded,7
5598,scooped,5
7040,scoopful,1
5233,scooping,1
3144,scoopshaped,1
8310,scooted,2
8323,scooting,1
8597,scores,1
4878,scouted,3
8838,scouting,1
2431,scowl,4
3689,scowled,11
6469,scowling,2
1261,scowls,1
7670,scramble,1
4530,scrambled,3
3635,scrambling,2
7631,scrap,1
9390,scrape,1
7172,scraped,2
4857,scraping,6
6611,scraps,2
4162,scratch,2
3612,scratched,4
8335,scratches,3
7729,scratching,2
3229,scrawny,2
2506,scream,28
2120,screamed,53
2514,screaming,16
2160,screams,12
5241,screeching,1
9571,scrub,1
4622,scrubbed,5
9007,scrubbing,1
9684,scruff,1
4625,scrunched,6
1830,scrutinized,1
9169,scrutinizing,1
2566,scrutiny,2
2585,scudded,2
7643,scuffing,1
2964,sculpted,1
2391,scurried,1
7490,scurrying,1
4317,scythes,1
5125,sea,10
7869,seal,9
1532,sealed,4
6452,sealing,1
9677,seamless,1
7900,seamstress,1
369,search,24
793,searched,27
3523,searches,4
380,searching,31
4555,seared,4
3414,searing,8
139,season,3
9077,seat,3
3502,seated,2
6642,seating,1
9123,seats,1
2072,second,66
7731,secondhand,1
6669,secondly,1
5578,seconds,1
8593,secrecy,1
2304,secret,41
7997,secreted,1
1478,secrets,22
9633,section,1
5654,sections,3
2863,secure,2
5304,securely,3
6249,seduced,1
3833,seductive,3
8874,seductively,1
298,see,538
6026,seed,6
3685,seeds,7
96,seeing,68
2012,seek,22
2274,seeker,243
3532,seekers,27
999,seeking,13
2986,seeks,8
780,seem,58
225,seemed,157
65,seeming,11
1371,seemingly,8
2707,seems,13
193,seen,190
4946,seep,2
4077,seeped,4
9670,seeping,1
6522,seers,8
3203,sees,3
7814,seething,2
4063,seized,5
3841,seizing,2
8467,seldom,2
8144,select,1
2005,selected,6
990,self,12
5383,selfassurance,1
9599,selfassured,1
4255,selfcongratulation,1
2878,selfconscious,1
4369,selfconsciously,1
7356,selfdefense,2
8466,selffulfilling,1
3433,selfish,4
7069,selfishly,2
4980,selfishness,2
8807,selfless,1
7062,selflessly,2
8967,selfrespect,1
9501,selfsatisfied,1
2967,sell,4
8622,selling,1
2871,send,22
2847,sending,16
6676,sends,6
3834,sensation,3
790,sense,56
3117,sensed,8
7672,senseless,1
2161,senses,2
2283,sensitive,1
1509,sent,56
3560,sentence,2
6424,sentenced,3
4636,sentiment,1
9609,sentinels,1
2751,separate,5
2062,separated,17
2747,separately,1
5274,separating,2
9639,sequence,1
5463,series,4
4964,serious,11
1611,seriously,5
3313,seriousness,3
2361,serpentine,1
8013,servant,2
1828,servants,14
5565,serve,27
3172,served,5
7540,server,2
7521,servers,5
6928,serves,1
5865,service,5
2996,services,5
1831,serving,3
9173,session,4
9175,sessions,1
1539,set,85
7709,sets,3
2405,setting,16
6708,settle,3
1278,settled,18
6100,settling,3
2992,seven,2
9226,seventeen,1
6486,seventh,1
1206,several,37
9139,severe,1
4348,severed,4
4513,severing,1
6796,sex,1
8741,shabbily,1
8994,shackles,8
8618,shacks,1
7606,shada,3
794,shade,11
1105,shaded,6
7788,shades,1
7757,shading,2
536,shadow,71
1995,shadowed,2
924,shadowing,2
557,shadows,154
1516,shadowy,4
7921,shadrin,2
7920,shadrins,2
7760,shady,2
2040,shaft,4
857,shafts,7
2416,shake,8
5018,shaken,3
1058,shaking,49
7047,shaky,1
2075,shall,14
823,shallow,7
5358,shallower,1
8792,shame,1
838,shape,18
2313,shaped,2
3677,shapes,10
3045,shar,31
8902,shard,1
2398,shards,4
1629,share,13
2147,shared,15
2124,shares,1
1440,sharing,11
901,sharp,57
4110,sharpen,2
1681,sharpened,3
597,sharply,13
3676,sharpness,3
3106,shars,3
9036,shatter,1
6400,shattered,9
6384,shattering,2
8502,shave,2
5478,shaved,2
8515,shaving,1
3071,shay,1
779,she,4073
6793,sheath,7
4692,sheathed,8
3877,shed,6
9225,shedding,1
5249,sheen,4
5277,sheepishly,1
1077,sheer,5
5153,sheet,8
2821,sheets,2
341,shelf,8
7641,shell,7
2612,shelter,13
7762,sheltered,8
7759,sheltering,2
2608,shelters,1
5694,shelves,4
4597,shepherded,1
3291,shes,45
4236,shield,7
637,shielded,3
6902,shielding,3
7602,shields,2
4509,shift,3
1686,shifted,18
1997,shifting,4
9662,shifts,1
3707,shimmer,2
6225,shimmered,5
5263,shimmering,1
6169,shinga,6
6832,shingas,1
6264,shining,1
5477,shiny,5
892,shirt,52
5960,shirts,3
2278,shirtsleeve,2
8956,shirttail,1
2633,shiver,9
2576,shivered,3
2615,shivering,4
7289,shivers,3
1352,shock,23
331,shocked,5
5070,shocking,3
8823,shoe,1
8353,shoes,2
5648,shone,8
8783,shooed,1
6691,shooing,1
928,shook,132
7010,shoot,4
3651,shooting,3
4301,shop,3
8162,shopkeeper,1
7469,shops,3
1030,shore,2
5365,shoreline,1
1309,short,89
4228,shortcomings,1
9205,shortcropped,1
1692,shortened,1
1976,shorter,6
4982,shortest,2
6917,shortly,2
2557,shorttail,1
2556,shorttailed,4
1711,shot,20
7380,shota,106
7797,shotas,10
7858,shots,3
658,should,163
1620,shoulder,127
8214,shouldering,1
9206,shoulderlength,1
1907,shoulders,90
678,shouldnt,22
4363,shouted,5
4392,shouting,2
7021,shouts,3
5574,shove,4
3240,shoved,4
8378,shoveling,1
378,show,64
1604,showed,31
6390,shower,2
116,showing,23
165,shown,11
2046,shows,2
4630,shrank,4
8954,shred,2
8784,shredded,2
3087,shriek,2
5214,shrieked,6
2504,shrieking,3
4828,shrieks,5
5240,shrill,2
2123,shrink,2
7854,shrinking,3
8430,shrivel,1
8529,shriveled,2
6008,shrouded,2
9202,shrubs,1
1773,shrug,4
1449,shrugged,61
2572,shrugging,1
8478,shrugs,1
5027,shudder,4
1406,shuddered,9
3275,shuffled,5
2483,shuffling,2
5136,shunned,1
2842,shut,36
6925,shutting,1
1724,shy,10
6274,shyly,2
6031,siblings,1
2427,sick,16
301,sickening,8
7304,sickeningly,1
2755,sickness,2
7962,sickso,1
6881,siddin,51
7051,siddineveryonetheir,1
6986,siddins,8
599,side,278
2907,sided,2
2668,sidelong,10
1092,sides,55
4638,sidestepping,1
1469,sideways,23
4666,sigh,13
3717,sighed,20
6728,sighing,2
154,sight,30
1168,sighting,1
9155,sights,2
5138,sightseeing,1
1143,sign,34
7204,signal,1
7935,signaled,1
5566,signature,2
7992,signed,1
1171,significance,5
3880,signify,3
2742,signing,2
6364,signs,2
9196,sikh,1
8729,silas,1
1396,silence,69
313,silent,32
1254,silently,20
4868,silhouette,4
4547,silhouetting,1
1775,silk,1
8709,silks,1
4930,silky,2
8321,silliest,1
915,silly,5
3041,silver,29
5118,silvergray,4
8739,silverrobed,1
3055,silvery,4
3019,similar,5
8868,similarly,1
3586,simple,29
968,simplicity,2
377,simply,95
290,since,106
6729,sincere,4
4433,sincerity,3
425,sinewy,4
2109,single,34
679,singled,1
5739,singleminded,1
4768,singly,1
8750,singsong,1
9393,singular,1
6497,sink,2
3699,sinking,4
5218,sinuous,1
3332,sip,2
1596,sir,7
569,sires,1
1455,sister,20
6899,sisterhood,1
2064,sisters,11
1948,sit,61
8981,sith,2
1390,sitting,49
1255,situation,3
6903,situations,1
2993,six,27
1617,sixbladed,1
5156,sixfoot,1
542,size,21
4343,sizzled,5
2272,skeleton,2
4798,skeletons,2
6342,skeptical,1
3859,skeptically,1
8949,skidded,1
8822,skidding,3
7154,skies,1
9638,skill,1
9427,skimmed,1
6215,skimming,2
894,skin,64
2518,skinned,1
4321,skinny,6
6507,skins,6
7001,skipped,3
2597,skirt,1
594,skirted,3
2355,skirting,2
8266,skirts,2
6841,skis,1
2527,skittered,4
7650,skittering,1
7335,skittish,1
4831,skittishly,1
5209,skow,3
5755,skull,10
5695,skulls,15
566,sky,79
3230,skyward,6
4289,slab,6
6858,slabs,3
7031,slack,8
9264,slackened,1
8433,slain,1
3803,slammed,8
1376,slamming,2
5666,slanted,1
9574,slanting,1
6626,slap,18
608,slapped,19
5196,slapping,6
6628,slaps,6
6245,slash,2
2369,slashed,6
6244,slashing,6
1542,slate,3
4734,slaughter,3
5856,slaughtered,1
8970,slave,1
5161,slaver,1
3436,slavery,2
6674,slaves,2
4936,slay,4
2295,sleep,106
3421,sleeping,20
4931,sleeps,1
4642,sleepy,8
3423,sleepyeyed,1
1454,sleeve,12
8716,sleeved,1
6011,sleeveless,2
1988,sleeves,13
3865,slender,2
2156,slept,20
1886,slice,6
1812,sliced,3
6856,slicing,2
5134,slick,5
7163,slicked,2
3856,slid,31
5430,slide,12
9328,slides,1
5222,sliding,4
1276,slight,14
2393,slightest,15
2480,slightly,17
5339,slim,1
1675,slime,7
5959,slimy,4
5586,sling,2
2402,slinging,1
8569,slinking,1
1899,slip,9
641,slipped,38
6534,slippery,3
4864,slipping,8
5590,slit,8
7770,slithered,2
9368,slithering,1
7120,sliver,3
6266,slogged,1
6296,slop,1
5316,slope,3
9350,sloped,2
9341,slopes,1
8376,sloshed,1
7137,slough,1
1919,slow,45
2330,slowed,19
5418,slower,2
5822,slowest,1
4078,slowing,2
783,slowly,132
4804,sluggish,1
8096,slump,2
39,slumped,9
9076,slur,1
3361,slurred,1
7655,sly,4
8870,smack,2
3473,smacked,6
1361,smacking,1
157,small,199
2251,smaller,13
7613,smallest,3
4452,smart,18
2558,smarter,4
1945,smartest,6
1374,smashed,3
5363,smattering,1
2553,smear,1
2499,smeared,2
2516,smearing,2
70,smell,23
3326,smelled,21
4787,smelling,2
1790,smells,6
1436,smile,274
505,smiled,290
9017,smiledhe,1
1262,smiles,14
2189,smiling,36
4160,smirk,7
4327,smirking,1
2603,smoke,40
5921,smoked,1
6711,smoky,3
26,smooth,25
3366,smoothed,15
3368,smoothing,7
5756,smoothly,11
9529,smoothness,1
8797,smudge,1
9101,smugly,1
8458,snack,1
468,snag,1
3187,snagged,1
5490,snagging,1
1159,snake,27
8232,snaked,4
1721,snakelike,7
5126,snakes,37
5422,snakeshe,1
5850,snap,8
494,snapped,46
650,snapping,15
8068,snare,5
7658,snarl,3
7665,snarled,3
5350,snarling,3
2695,snatch,6
615,snatched,27
4038,snatches,1
4461,snatching,5
2354,sneak,7
8038,sneaked,1
4591,sneaking,3
4330,sneer,5
7700,sneered,6
7881,sneezed,1
7880,sneezing,2
6559,snickering,1
6675,snickers,1
7872,sniff,3
6325,sniffed,2
7870,sniffing,1
8318,snipped,2
3542,sniveling,1
8486,snoring,1
5294,snort,3
9307,snorted,5
6824,snorting,2
9299,snorts,2
4895,snout,3
7708,snow,5
8485,snowcapped,1
7710,snowcaps,1
7633,snowcovered,2
2639,snowy,1
8037,snuck,1
8210,snuffing,1
4841,snug,3
6942,snuggled,2
234,so,849
2648,soak,4
4884,soaked,11
3734,soaking,3
3725,soap,2
4621,soapy,4
5072,soar,1
4752,soared,3
3842,soaring,2
6930,sob,1
2829,sobbed,7
4430,sobbing,4
4664,sober,2
2845,sobs,6
5423,sobut,1
1840,social,2
9113,sockets,1
4817,sod,1
3170,sodcovered,1
5314,sodden,1
513,soft,71
3654,soften,2
1049,softened,16
3294,softening,3
1978,softer,2
1910,softly,42
729,soggy,1
4233,soimportant,1
8300,solace,1
2995,sold,6
4968,soldier,4
4974,soldiers,27
9122,solemn,1
7389,solemnfaced,1
4104,solemnly,4
2757,solid,9
3672,solidified,1
2143,solidly,2
3592,solitude,2
3987,solution,8
4260,solutions,1
3984,solve,3
3999,somber,2
274,some,403
8025,somebody,1
7449,somebodys,1
2070,someday,21
390,somehow,58
1474,someone,121
3568,someones,3
4959,someonetell,1
5145,someplace,1
77,something,374
5408,sometime,4
364,sometimes,95
3315,somewhat,5
365,somewhere,22
2925,son,41
8325,song,2
8530,songs,1
5513,sons,4
1946,soon,79
3511,sooner,18
6772,soot,1
6803,soothe,2
3017,soothed,2
3367,soothing,2
7777,soothingly,2
6171,sorcerers,14
3003,sorceress,11
6487,sorceresss,2
1725,sore,6
5826,sorrow,6
4977,sorrowful,3
1771,sorry,161
403,sort,31
9479,sortan,1
6598,sorts,1
218,sought,18
3544,soughtafter,1
4047,soughtanswers,1
998,soul,9
6623,souls,1
540,sound,149
1430,sounded,18
5517,sounding,4
2383,soundlessly,2
533,sounds,28
1817,soup,50
9014,soups,1
3498,sour,3
558,source,4
9235,sources,2
8412,soured,1
735,south,14
4703,southaven,11
1183,southern,1
9277,southwest,1
4676,sovereign,1
3684,sowed,1
1201,space,9
5760,spaced,3
7681,spaces,2
6361,span,2
8831,spanked,1
6867,spanned,3
295,spare,16
8216,spared,2
1423,spark,8
186,sparked,3
7787,sparkle,3
1439,sparkled,11
3662,sparkles,7
3606,sparkling,6
2875,sparks,10
7310,sparrows,1
4880,sparse,1
3142,sparsely,3
5257,spat,8
3883,spawned,1
2097,speak,51
8630,speakers,1
1698,speaking,12
3683,speaks,3
7393,spear,5
7395,spearpoint,1
6545,spears,3
163,special,31
5030,specific,5
7756,specimen,1
8638,specks,1
3830,specter,1
2832,specters,2
9079,sped,2
1492,speech,9
7276,speeches,1
7824,speechless,3
2482,speed,12
2915,spell,50
2621,spellbound,4
3818,spelled,2
1922,spells,14
240,spend,13
2213,spending,3
147,spent,22
6168,sphere,1
5757,spheres,1
1819,spice,14
1873,spices,5
8361,spider,1
2339,spiders,2
7637,spiderweb,5
2300,spiderwebs,6
9400,spike,1
4586,spiked,1
5133,spikes,11
3491,spill,2
8259,spilled,2
6954,spilling,2
5467,spills,1
8231,spillways,1
7139,spin,3
3212,spindly,2
4927,spine,9
3416,spines,4
3065,spinning,11
3364,spiral,4
3043,spiraled,7
7754,spiraling,2
7745,spires,2
5640,spirit,57
1289,spirits,73
6610,spiritsbut,1
1689,spit,6
3771,spite,5
8050,spitting,2
3573,splash,4
5288,splashed,4
302,splashes,1
5942,splashing,4
6348,splatter,1
4885,splattered,3
1403,splatters,2
7248,splendid,1
7744,splendor,1
5159,splintered,2
4347,splintering,1
4143,splinters,4
885,split,26
5888,splits,2
7504,splitting,1
8858,splotch,1
5347,splotches,2
4873,spoil,2
8986,spoiled,2
1068,spoke,95
2658,spoken,17
5646,spongy,3
2795,spoon,20
6482,spoonand,1
8380,spooned,3
2882,spoonful,7
4290,spoonfuls,1
8493,spooning,2
7495,spoons,3
756,spot,31
1122,spots,3
478,spotted,7
839,sprang,13
5232,sprawled,4
4490,sprawling,5
7736,spray,1
2077,spread,51
1342,spreading,12
197,sprig,3
728,spring,16
3666,springs,1
6029,sprout,1
9306,sprouted,1
9389,sprouting,1
1112,spruce,7
8619,sprung,1
1220,spun,58
8839,spurred,2
4862,spurring,1
6763,spurted,1
5038,spy,1
5398,squandering,1
948,square,13
7899,squares,7
3169,squat,4
524,squatted,12
6353,squatting,4
8313,squawked,2
2298,squeak,6
3448,squeaked,2
8240,squeaking,1
7445,squeaky,2
8531,squeal,2
6602,squealing,2
3486,squeeze,15
499,squeezed,31
3489,squeezing,10
7769,squiggled,1
635,squinted,6
6341,squinting,3
6093,squirm,7
5353,squirmed,3
2384,squirrel,2
5876,squirrels,2
7336,squish,1
8532,squished,1
7508,squishing,1
5183,stab,3
8387,stabbed,3
5536,stables,8
2590,stack,4
3727,stacked,8
3402,stacking,2
5703,stacks,3
5985,staff,9
2236,staggered,2
5325,stagnant,1
7579,stain,2
9069,stained,2
9607,stainedglass,1
1316,staining,1
5466,stains,3
5514,stairs,22
5460,stairway,5
9249,stairways,3
4241,stake,8
6112,stale,1
9038,stalked,2
807,stalking,3
9320,stall,1
8663,stallion,1
7150,stamina,1
4830,stamped,1
7188,stamping,1
7654,stance,2
8763,stanchions,1
1525,stand,97
3969,standardbearer,1
1189,standing,72
2121,stands,11
6595,staple,1
8737,star,3
4137,stare,12
654,stared,88
9661,stares,1
1385,staring,25
1994,stark,9
7309,starlings,1
7387,starlit,2
8054,starry,1
2644,stars,6
2388,start,25
578,started,184
8292,startedto,1
1791,starting,30
1515,startled,10
7145,starts,5
6665,starvation,1
7570,starve,5
8354,starved,2
7571,starves,1
7901,starving,3
3656,state,2
9644,stated,1
5712,statement,2
8429,statementbut,1
8152,states,1
8749,station,1
6116,stationed,1
8584,statue,1
4413,statues,6
8173,status,3
375,stay,111
832,stayed,37
2606,staying,8
5533,stays,1
6907,stead,2
3640,steadily,5
3046,steady,16
4150,steadying,1
4221,steal,9
5283,stealing,5
802,stealth,1
8561,stealthily,1
6825,steam,7
1797,steaming,3
7487,steamy,1
1319,steel,19
7332,steeled,1
1624,steeltipped,1
4481,steep,11
5410,steeped,1
8860,steeper,1
9340,steeply,1
19,stem,3
8254,stench,2
1134,step,62
1972,stepped,66
4324,stepping,8
767,steps,38
8425,stern,4
9714,sternest,1
9453,sternly,1
3643,stew,20
893,stick,62
8233,stickered,1
4563,sticking,6
4372,sticklike,4
1749,sticks,11
500,sticky,5
4620,stiff,7
6564,stiffen,2
1067,stiffened,10
1526,stiffly,7
7420,stiffness,1
8396,stifled,1
140,still,349
4394,stillborn,1
4844,stillness,5
517,sting,12
8040,stinging,1
8533,stings,1
9361,stinking,1
3823,stir,3
1529,stirred,10
1485,stirring,5
8852,stirrup,2
914,stitch,3
7053,stitched,2
141,stoically,1
1608,stole,17
2309,stolen,7
2493,stomach,39
7231,stomped,2
6603,stomping,1
1538,stone,158
6721,stonefaced,2
2589,stones,13
8683,stonework,1
809,stood,290
7501,stool,7
8760,stoop,1
7128,stooped,2
9120,stooping,1
410,stop,207
260,stopped,148
3040,stopper,2
1151,stopping,31
5438,store,4
3505,stored,1
8029,storeroom,1
325,stories,24
335,storm,4
2237,stormed,2
9483,storming,1
3831,storms,2
1958,story,33
4616,stout,5
4015,straddling,2
979,straight,45
6270,straightbacked,1
8945,straighten,2
804,straightened,27
938,straightening,2
9535,straighter,1
3309,strain,8
5743,strained,8
6380,straining,4
7177,strains,1
2670,strand,4
1426,strands,7
925,strange,28
4249,strangely,3
4292,strangers,6
23,stranglehold,1
1627,strap,9
1312,strapped,5
1230,straps,3
7467,straw,2
4921,stray,3
9026,strayed,1
4909,straying,1
6052,streak,6
6566,streaked,2
5291,streaking,3
5098,streaks,3
4276,stream,20
5084,streamed,6
5357,streamers,4
1737,streaming,5
613,streams,9
8248,street,3
7600,streets,8
1366,strength,69
4567,strengthen,3
7988,strenuous,2
6210,stress,1
7610,stretch,4
3681,stretched,29
1557,stretches,2
4131,stretching,4
2373,strewn,2
6474,stricken,2
6607,strict,1
8365,stride,2
976,strides,2
2583,strike,14
1580,striking,5
9321,strikingly,1
2340,string,6
5605,strings,5
5492,stringy,1
5252,strip,9
9211,stripe,2
8720,striped,1
6509,stripes,2
9516,stripped,1
5879,stripping,5
1813,strips,9
2186,strode,20
6815,stroke,2
2866,stroked,26
8877,strokes,4
4019,stroking,18
1569,strolled,4
782,strolling,1
1265,strong,54
4161,stronger,27
8101,strongest,6
7559,stronglooking,1
2413,strongly,3
9146,strove,1
430,struck,25
1537,structure,5
6587,structures,3
2777,struggle,12
2663,struggled,32
7257,struggles,1
1937,struggling,9
2301,strung,4
6924,stubborn,2
7410,stubby,1
56,stuck,38
7412,studded,1
5033,student,3
2994,students,6
1064,studied,38
5881,studies,2
5042,study,4
2331,studying,7
6540,stuffed,8
5278,stuffing,3
630,stumbled,6
5191,stumbling,1
2386,stump,8
1384,stunned,12
9208,stunning,2
9049,stunningly,2
7918,stunted,1
2244,stupid,42
7052,stupidest,2
3440,stupidity,5
2318,stupidly,2
7321,stupor,1
9116,style,1
7182,stylized,1
1498,subject,14
7885,subjects,1
7621,subjugated,1
4208,submission,3
6327,submissive,1
7619,submit,4
6070,submitted,1
3014,substance,2
8926,substitute,1
8510,subtractive,9
8131,subversion,2
3556,subvert,3
3075,succeed,13
3779,succeeded,3
5912,succeeding,1
3049,succeeds,4
6331,success,8
6727,successful,2
1843,such,58
5819,suck,5
3362,sucked,16
5816,sucking,4
1395,sudden,23
1571,suddenly,73
8914,sues,1
2910,suffer,14
2111,suffered,4
2066,suffering,9
5728,suffice,1
4395,sufficient,4
8952,suffocate,1
7915,suffocating,3
6689,suffused,2
8490,sugar,1
5623,suggest,5
5682,suggested,1
